eventTime,eventSource,eventName,awsRegion,sourceIPAddress,userAgent,errorCode,errorMessage,userIdentity.type,userIdentity.userName,userIdentity.arn,userIdentity.principalId,userIdentity.accountId,userIdentity.accessKeyId,requestParameters.userName,requestParameters.region,responseElements.status
2025-01-03T00:27:00Z,ec2.amazonaws.com,StopInstances,ap-southeast-1,89.189.127.110,aws-sdk-java/1.12,,,IAMUser,Vivaan,arn:aws:iam::123456789012:user/Vivaan,AIDA99475,123456789012,AKIA94915,Vivaan,ap-southeast-1,Success
2025-01-23T10:48:00Z,s3.amazonaws.com,PutObject,us-west-2,98.17.228.168,Boto3/1.34,UnauthorizedOperation,You lack the required permissions,IAMUser,Suresh,arn:aws:iam::123456789012:user/Suresh,AIDA85854,123456789012,AKIA41669,Suresh,us-west-2,Failed
2025-01-28T09:27:00Z,iam.amazonaws.com,CreateUser,us-west-2,195.234.23.85,aws-sdk-java/1.12,UnauthorizedOperation,Access denied for user,IAMUser,Rohan,arn:aws:iam::123456789012:user/Rohan,AIDA58698,123456789012,AKIA74982,Rohan,us-west-2,Failed
2025-01-23T16:56:00Z,ec2.amazonaws.com,CreateBucket,eu-west-1,246.155.60.34,aws-cli/2.15.0 Python/3.11,,,IAMUser,Sahana,arn:aws:iam::123456789012:user/Sahana,AIDA46796,123456789012,AKIA97382,Sahana,eu-west-1,Success
2025-01-15T20:42:00Z,cloudtrail.amazonaws.com,AttachUserPolicy,us-east-1,16.116.107.161,aws-sdk-go/1.44,,,IAMUser,Ishaan,arn:aws:iam::123456789012:user/Ishaan,AIDA25658,123456789012,AKIA63494,Ishaan,us-east-1,Failed
2025-01-10T14:01:00Z,iam.amazonaws.com,PutObject,us-west-2,31.178.147.162,aws-sdk-java/1.12,,,IAMUser,Kavya,arn:aws:iam::123456789012:user/Kavya,AIDA43917,123456789012,AKIA22938,Kavya,us-west-2,Failed
2025-01-19T05:56:00Z,ec2.amazonaws.com,ConsoleLogin,eu-west-1,120.139.153.26,Boto3/1.34,,,IAMUser,Ishita,arn:aws:iam::123456789012:user/Ishita,AIDA99898,123456789012,AKIA81974,Ishita,eu-west-1,Success
2025-01-26T01:13:00Z,iam.amazonaws.com,UpdateTrail,us-east-1,95.235.218.178,aws-cli/2.15.0 Python/3.11,,,IAMUser,Vidya,arn:aws:iam::123456789012:user/Vidya,AIDA46189,123456789012,AKIA38334,Vidya,us-east-1,Failed
2025-01-19T07:54:00Z,s3.amazonaws.com,TerminateInstances,eu-west-1,125.200.152.30,aws-cli/2.15.0 Python/3.11,,,IAMUser,Sahana,arn:aws:iam::123456789012:user/Sahana,AIDA32216,123456789012,AKIA92987,Sahana,eu-west-1,Failed
2025-01-27T04:13:00Z,cloudtrail.amazonaws.com,ListBuckets,us-west-2,95.19.127.166,Boto3/1.34,,,IAMUser,Ishaan,arn:aws:iam::123456789012:user/Ishaan,AIDA14695,123456789012,AKIA56601,Ishaan,us-west-2,Success
2025-01-07T20:18:00Z,cloudtrail.amazonaws.com,CreateAccessKey,ap-southeast-1,160.248.90.254,console.amazonaws.com,,,IAMUser,Diya,arn:aws:iam::123456789012:user/Diya,AIDA57389,123456789012,AKIA34061,Diya,ap-southeast-1,Failed
2025-01-18T13:01:00Z,cloudtrail.amazonaws.com,StartInstances,eu-west-1,245.172.131.210,aws-sdk-go/1.44,,,IAMUser,Priya,arn:aws:iam::123456789012:user/Priya,AIDA55999,123456789012,AKIA44714,Priya,eu-west-1,Failed
2025-01-31T20:12:00Z,iam.amazonaws.com,CreateAccessKey,eu-west-1,115.132.57.133,aws-cli/2.15.0 Python/3.11,,,IAMUser,Aarav,arn:aws:iam::123456789012:user/Aarav,AIDA61117,123456789012,AKIA13432,Aarav,eu-west-1,Success
2025-01-05T22:02:00Z,cloudtrail.amazonaws.com,RunInstances,ap-south-1,24.249.129.221,console.amazonaws.com,,,IAMUser,Ananya,arn:aws:iam::123456789012:user/Ananya,AIDA13622,123456789012,AKIA38320,Ananya,ap-south-1,Success
2025-01-02T01:55:00Z,iam.amazonaws.com,DeleteBucket,us-west-2,148.222.42.128,aws-cli/2.15.0 Python/3.11,,,IAMUser,Ayaan,arn:aws:iam::123456789012:user/Ayaan,AIDA21275,123456789012,AKIA18080,Ayaan,us-west-2,Success
2025-01-24T16:52:00Z,ec2.amazonaws.com,CreateUser,eu-west-1,237.238.225.145,aws-sdk-go/1.44,,,IAMUser,Saanvi,arn:aws:iam::123456789012:user/Saanvi,AIDA47163,123456789012,AKIA70295,Saanvi,eu-west-1,Failed
2025-01-05T20:13:00Z,iam.amazonaws.com,AttachUserPolicy,eu-west-1,76.158.30.235,aws-sdk-go/1.44,,,IAMUser,Rajesh,arn:aws:iam::123456789012:user/Rajesh,AIDA91389,123456789012,AKIA92203,Rajesh,eu-west-1,Success
2025-01-18T03:40:00Z,cloudtrail.amazonaws.com,TerminateInstances,ap-southeast-1,28.88.114.237,aws-cli/2.15.0 Python/3.11,AccessDenied,Access denied for user,IAMUser,Aarav,arn:aws:iam::123456789012:user/Aarav,AIDA59577,123456789012,AKIA48219,Aarav,ap-southeast-1,Failed
2025-01-31T03:14:00Z,iam.amazonaws.com,ListBuckets,us-east-1,134.172.60.1,aws-sdk-go/1.44,,,IAMUser,Suresh,arn:aws:iam::123456789012:user/Suresh,AIDA72334,123456789012,AKIA44756,Suresh,us-east-1,Success
2025-01-28T13:31:00Z,cloudtrail.amazonaws.com,CreateRole,us-east-1,154.187.88.165,console.amazonaws.com,,,IAMUser,Vihaan,arn:aws:iam::123456789012:user/Vihaan,AIDA16654,123456789012,AKIA18106,Vihaan,us-east-1,Success
2025-01-27T08:35:00Z,ec2.amazonaws.com,UpdateTrail,us-east-1,220.41.6.160,aws-cli/2.15.0 Python/3.11,,,IAMUser,Ayaan,arn:aws:iam::123456789012:user/Ayaan,AIDA10537,123456789012,AKIA66676,Ayaan,us-east-1,Success
2025-01-03T17:15:00Z,cloudtrail.amazonaws.com,StopInstances,ap-south-1,209.105.191.87,aws-sdk-go/1.44,,,IAMUser,Ananya,arn:aws:iam::123456789012:user/Ananya,AIDA98694,123456789012,AKIA86820,Ananya,ap-south-1,Success
2025-01-14T01:46:00Z,ec2.amazonaws.com,ConsoleLogin,us-east-1,68.221.235.121,aws-sdk-java/1.12,,,IAMUser,Rajesh,arn:aws:iam::123456789012:user/Rajesh,AIDA60310,123456789012,AKIA68679,Rajesh,us-east-1,Failed
2025-01-29T05:33:00Z,cloudtrail.amazonaws.com,CreateRole,ap-southeast-1,42.60.77.18,aws-cli/2.15.0 Python/3.11,,,IAMUser,Sahana,arn:aws:iam::123456789012:user/Sahana,AIDA10896,123456789012,AKIA48540,Sahana,ap-southeast-1,Success
2025-01-21T20:35:00Z,ec2.amazonaws.com,GetObject,eu-west-1,153.213.21.251,aws-sdk-java/1.12,,,IAMUser,Vihaan,arn:aws:iam::123456789012:user/Vihaan,AIDA36625,123456789012,AKIA62802,Vihaan,eu-west-1,Failed
2025-01-15T22:42:00Z,cloudtrail.amazonaws.com,GetObject,eu-west-1,100.27.252.17,console.amazonaws.com,,,IAMUser,Rohan,arn:aws:iam::123456789012:user/Rohan,AIDA10022,123456789012,AKIA24817,Rohan,eu-west-1,Failed
2025-01-16T03:27:00Z,s3.amazonaws.com,DeleteBucket,eu-west-1,161.6.9.222,console.amazonaws.com,,,IAMUser,Tara,arn:aws:iam::123456789012:user/Tara,AIDA42293,123456789012,AKIA38791,Tara,eu-west-1,Failed
2025-01-28T09:56:00Z,iam.amazonaws.com,CreateBucket,eu-west-1,100.227.70.114,aws-sdk-java/1.12,,,IAMUser,Kavya,arn:aws:iam::123456789012:user/Kavya,AIDA90192,123456789012,AKIA89707,Kavya,eu-west-1,Failed
2025-01-21T05:47:00Z,s3.amazonaws.com,CreateRole,us-west-2,95.198.6.12,console.amazonaws.com,,,IAMUser,Madhav,arn:aws:iam::123456789012:user/Madhav,AIDA29267,123456789012,AKIA85712,Madhav,us-west-2,Failed
2025-01-15T01:18:00Z,iam.amazonaws.com,DeleteTrail,us-west-2,110.171.49.66,Boto3/1.34,,,IAMUser,Aditya,arn:aws:iam::123456789012:user/Aditya,AIDA59579,123456789012,AKIA82105,Aditya,us-west-2,Failed
2025-01-22T17:47:00Z,s3.amazonaws.com,CreateAccessKey,ap-southeast-1,248.4.64.72,console.amazonaws.com,,,IAMUser,Saanvi,arn:aws:iam::123456789012:user/Saanvi,AIDA83145,123456789012,AKIA24366,Saanvi,ap-southeast-1,Success
2025-01-25T06:38:00Z,cloudtrail.amazonaws.com,DeleteBucket,us-west-2,57.103.168.97,aws-sdk-java/1.12,,,IAMUser,Rohan,arn:aws:iam::123456789012:user/Rohan,AIDA86324,123456789012,AKIA30112,Rohan,us-west-2,Failed
2025-01-13T11:19:00Z,cloudtrail.amazonaws.com,DeleteUser,us-east-1,187.173.150.185,Boto3/1.34,,,IAMUser,Rohan,arn:aws:iam::123456789012:user/Rohan,AIDA49670,123456789012,AKIA25095,Rohan,us-east-1,Failed
2025-01-16T17:24:00Z,iam.amazonaws.com,ListBuckets,ap-south-1,49.78.233.28,console.amazonaws.com,,,IAMUser,Krishna,arn:aws:iam::123456789012:user/Krishna,AIDA75753,123456789012,AKIA47926,Krishna,ap-south-1,Success
2025-01-21T04:21:00Z,ec2.amazonaws.com,GetObject,ap-southeast-1,250.21.61.16,aws-cli/2.15.0 Python/3.11,,,IAMUser,Vidya,arn:aws:iam::123456789012:user/Vidya,AIDA45523,123456789012,AKIA46831,Vidya,ap-southeast-1,Success
2025-01-11T21:48:00Z,cloudtrail.amazonaws.com,StopInstances,eu-west-1,110.234.168.9,aws-sdk-go/1.44,,,IAMUser,Ananya,arn:aws:iam::123456789012:user/Ananya,AIDA61114,123456789012,AKIA10293,Ananya,eu-west-1,Failed
2025-01-12T10:08:00Z,cloudtrail.amazonaws.com,UpdateTrail,ap-south-1,58.120.207.132,aws-sdk-java/1.12,,,IAMUser,Ishita,arn:aws:iam::123456789012:user/Ishita,AIDA46209,123456789012,AKIA16446,Ishita,ap-south-1,Failed
2025-01-31T05:15:00Z,s3.amazonaws.com,CreateBucket,us-west-2,176.53.194.53,aws-sdk-go/1.44,,,IAMUser,Ishita,arn:aws:iam::123456789012:user/Ishita,AIDA92279,123456789012,AKIA85918,Ishita,us-west-2,Success
2025-01-06T05:00:00Z,s3.amazonaws.com,UpdateTrail,us-west-2,50.229.150.160,aws-cli/2.15.0 Python/3.11,,,IAMUser,Krishna,arn:aws:iam::123456789012:user/Krishna,AIDA48379,123456789012,AKIA22183,Krishna,us-west-2,Success
2025-01-08T10:58:00Z,ec2.amazonaws.com,StartInstances,ap-south-1,249.27.218.185,Boto3/1.34,,,IAMUser,Priya,arn:aws:iam::123456789012:user/Priya,AIDA52360,123456789012,AKIA89395,Priya,ap-south-1,Failed
2025-01-19T11:58:00Z,iam.amazonaws.com,RunInstances,us-west-2,214.153.169.4,Boto3/1.34,,,IAMUser,Ayaan,arn:aws:iam::123456789012:user/Ayaan,AIDA57514,123456789012,AKIA17914,Ayaan,us-west-2,Failed
2025-01-23T10:52:00Z,ec2.amazonaws.com,CreateUser,ap-southeast-1,126.157.11.147,aws-sdk-java/1.12,,,IAMUser,Ayaan,arn:aws:iam::123456789012:user/Ayaan,AIDA46153,123456789012,AKIA51563,Ayaan,ap-southeast-1,Failed
2025-01-10T12:30:00Z,iam.amazonaws.com,CreateRole,eu-west-1,183.27.99.9,aws-cli/2.15.0 Python/3.11,,,IAMUser,Madhav,arn:aws:iam::123456789012:user/Madhav,AIDA60668,123456789012,AKIA54132,Madhav,eu-west-1,Success
2025-01-26T16:25:00Z,ec2.amazonaws.com,StartInstances,eu-west-1,214.194.132.251,aws-sdk-go/1.44,,,IAMUser,Madhav,arn:aws:iam::123456789012:user/Madhav,AIDA68439,123456789012,AKIA99774,Madhav,eu-west-1,Success
2025-01-14T00:29:00Z,iam.amazonaws.com,AttachUserPolicy,us-west-2,225.42.117.202,aws-cli/2.15.0 Python/3.11,,,IAMUser,Tara,arn:aws:iam::123456789012:user/Tara,AIDA24150,123456789012,AKIA93656,Tara,us-west-2,Failed
2025-01-19T08:53:00Z,ec2.amazonaws.com,CreateUser,eu-west-1,17.108.102.152,Boto3/1.34,,,IAMUser,Rohan,arn:aws:iam::123456789012:user/Rohan,AIDA17578,123456789012,AKIA22872,Rohan,eu-west-1,Success
2025-01-12T02:55:00Z,iam.amazonaws.com,CreateUser,eu-west-1,193.48.245.162,console.amazonaws.com,,,IAMUser,Arjun,arn:aws:iam::123456789012:user/Arjun,AIDA74359,123456789012,AKIA98818,Arjun,eu-west-1,Success
2025-01-28T18:38:00Z,ec2.amazonaws.com,CreateBucket,ap-south-1,236.135.117.131,aws-sdk-go/1.44,,,IAMUser,Madhav,arn:aws:iam::123456789012:user/Madhav,AIDA70211,123456789012,AKIA28649,Madhav,ap-south-1,Success
2025-01-22T06:30:00Z,ec2.amazonaws.com,CreateUser,us-west-2,8.106.9.196,aws-sdk-go/1.44,UnauthorizedOperation,Access denied for user,IAMUser,Ayaan,arn:aws:iam::123456789012:user/Ayaan,AIDA21089,123456789012,AKIA39985,Ayaan,us-west-2,Failed
2025-01-12T18:39:00Z,iam.amazonaws.com,ConsoleLogin,ap-southeast-1,225.242.117.59,aws-cli/2.15.0 Python/3.11,,,IAMUser,Ayaan,arn:aws:iam::123456789012:user/Ayaan,AIDA20404,123456789012,AKIA96962,Ayaan,ap-southeast-1,Success
2025-01-10T13:08:00Z,ec2.amazonaws.com,DeleteTrail,us-east-1,109.68.215.186,aws-cli/2.15.0 Python/3.11,,,IAMUser,Kavya,arn:aws:iam::123456789012:user/Kavya,AIDA86645,123456789012,AKIA69151,Kavya,us-east-1,Success
2025-01-23T08:43:00Z,iam.amazonaws.com,AttachUserPolicy,us-west-2,239.6.244.188,aws-sdk-go/1.44,,,IAMUser,Vivaan,arn:aws:iam::123456789012:user/Vivaan,AIDA80116,123456789012,AKIA13745,Vivaan,us-west-2,Failed
2025-01-30T06:08:00Z,iam.amazonaws.com,CreateRole,us-west-2,177.67.144.150,console.amazonaws.com,AccessDenied,User is not authorized to perform this action,IAMUser,Ananya,arn:aws:iam::123456789012:user/Ananya,AIDA36554,123456789012,AKIA69202,Ananya,us-west-2,Failed
2025-01-21T06:39:00Z,cloudtrail.amazonaws.com,CreateAccessKey,ap-southeast-1,95.167.136.70,Boto3/1.34,,,IAMUser,Ishita,arn:aws:iam::123456789012:user/Ishita,AIDA91680,123456789012,AKIA55810,Ishita,ap-southeast-1,Success
2025-01-03T22:29:00Z,cloudtrail.amazonaws.com,DeleteTrail,ap-south-1,239.41.134.178,Boto3/1.34,,,IAMUser,Rajesh,arn:aws:iam::123456789012:user/Rajesh,AIDA94885,123456789012,AKIA36227,Rajesh,ap-south-1,Failed
2025-01-23T20:54:00Z,s3.amazonaws.com,StopInstances,us-east-1,41.79.41.211,Boto3/1.34,,,IAMUser,Krishna,arn:aws:iam::123456789012:user/Krishna,AIDA74947,123456789012,AKIA77637,Krishna,us-east-1,Success
2025-01-17T04:38:00Z,iam.amazonaws.com,DeleteUser,ap-southeast-1,254.99.165.7,aws-cli/2.15.0 Python/3.11,,,IAMUser,Aditya,arn:aws:iam::123456789012:user/Aditya,AIDA76570,123456789012,AKIA72432,Aditya,ap-southeast-1,Failed
2025-01-21T01:57:00Z,s3.amazonaws.com,CreateAccessKey,us-west-2,120.78.167.9,aws-sdk-go/1.44,,,IAMUser,Suresh,arn:aws:iam::123456789012:user/Suresh,AIDA31867,123456789012,AKIA21331,Suresh,us-west-2,Failed
2025-01-08T09:11:00Z,s3.amazonaws.com,StopInstances,us-west-2,254.253.48.106,aws-sdk-java/1.12,,,IAMUser,Sahana,arn:aws:iam::123456789012:user/Sahana,AIDA26768,123456789012,AKIA17366,Sahana,us-west-2,Success
2025-01-25T04:46:00Z,cloudtrail.amazonaws.com,CreateAccessKey,eu-west-1,117.8.190.198,aws-sdk-java/1.12,,,IAMUser,Madhav,arn:aws:iam::123456789012:user/Madhav,AIDA66508,123456789012,AKIA19690,Madhav,eu-west-1,Success
2025-01-31T17:54:00Z,ec2.amazonaws.com,UpdateTrail,eu-west-1,106.33.194.7,aws-sdk-go/1.44,,,IAMUser,Priya,arn:aws:iam::123456789012:user/Priya,AIDA44131,123456789012,AKIA51655,Priya,eu-west-1,Success
2025-01-14T19:21:00Z,s3.amazonaws.com,CreateBucket,ap-southeast-1,251.164.21.144,aws-sdk-go/1.44,,,IAMUser,Sahana,arn:aws:iam::123456789012:user/Sahana,AIDA55765,123456789012,AKIA58608,Sahana,ap-southeast-1,Success
2025-01-09T02:38:00Z,s3.amazonaws.com,GetObject,ap-south-1,247.32.32.89,console.amazonaws.com,,,IAMUser,Vidya,arn:aws:iam::123456789012:user/Vidya,AIDA40249,123456789012,AKIA97646,Vidya,ap-south-1,Failed
2025-01-30T00:33:00Z,iam.amazonaws.com,PutObject,eu-west-1,54.81.241.88,aws-sdk-java/1.12,,,IAMUser,Ananya,arn:aws:iam::123456789012:user/Ananya,AIDA63804,123456789012,AKIA70909,Ananya,eu-west-1,Success
2025-01-20T09:58:00Z,iam.amazonaws.com,CreateAccessKey,us-west-2,70.92.115.38,console.amazonaws.com,,,IAMUser,Aarav,arn:aws:iam::123456789012:user/Aarav,AIDA33428,123456789012,AKIA82235,Aarav,us-west-2,Success
2025-01-28T07:28:00Z,ec2.amazonaws.com,StopInstances,ap-south-1,137.215.197.20,aws-sdk-go/1.44,,,IAMUser,Ishaan,arn:aws:iam::123456789012:user/Ishaan,AIDA26766,123456789012,AKIA64503,Ishaan,ap-south-1,Success
2025-01-27T07:26:00Z,ec2.amazonaws.com,GetObject,eu-west-1,161.96.235.105,aws-cli/2.15.0 Python/3.11,,,IAMUser,Suresh,arn:aws:iam::123456789012:user/Suresh,AIDA47529,123456789012,AKIA80914,Suresh,eu-west-1,Failed
2025-01-26T01:01:00Z,cloudtrail.amazonaws.com,ListBuckets,us-east-1,9.150.164.176,console.amazonaws.com,,,IAMUser,Vidya,arn:aws:iam::123456789012:user/Vidya,AIDA76912,123456789012,AKIA45713,Vidya,us-east-1,Failed
2025-01-22T05:22:00Z,s3.amazonaws.com,CreateUser,us-west-2,126.225.193.132,aws-sdk-go/1.44,,,IAMUser,Vihaan,arn:aws:iam::123456789012:user/Vihaan,AIDA71980,123456789012,AKIA79089,Vihaan,us-west-2,Failed
2025-01-11T13:08:00Z,s3.amazonaws.com,StartInstances,ap-south-1,203.146.147.191,Boto3/1.34,,,IAMUser,Kavya,arn:aws:iam::123456789012:user/Kavya,AIDA54794,123456789012,AKIA75899,Kavya,ap-south-1,Success
2025-01-30T17:14:00Z,ec2.amazonaws.com,AttachUserPolicy,ap-southeast-1,43.60.62.101,aws-sdk-java/1.12,,,IAMUser,Suresh,arn:aws:iam::123456789012:user/Suresh,AIDA39507,123456789012,AKIA46421,Suresh,ap-southeast-1,Failed
2025-01-15T04:32:00Z,iam.amazonaws.com,StartInstances,ap-southeast-1,16.130.128.32,aws-sdk-go/1.44,,,IAMUser,Ayaan,arn:aws:iam::123456789012:user/Ayaan,AIDA79851,123456789012,AKIA47257,Ayaan,ap-southeast-1,Failed
2025-01-30T14:55:00Z,ec2.amazonaws.com,DeleteUser,us-east-1,24.135.185.113,Boto3/1.34,,,IAMUser,Sai,arn:aws:iam::123456789012:user/Sai,AIDA93144,123456789012,AKIA17399,Sai,us-east-1,Success
2025-01-24T14:46:00Z,iam.amazonaws.com,CreateRole,us-east-1,173.156.142.127,aws-sdk-java/1.12,,,IAMUser,Ayaan,arn:aws:iam::123456789012:user/Ayaan,AIDA65557,123456789012,AKIA59788,Ayaan,us-east-1,Success
2025-01-09T21:03:00Z,s3.amazonaws.com,UpdateTrail,eu-west-1,185.29.194.250,aws-sdk-java/1.12,,,IAMUser,Vihaan,arn:aws:iam::123456789012:user/Vihaan,AIDA58561,123456789012,AKIA63890,Vihaan,eu-west-1,Failed
2025-01-20T10:18:00Z,ec2.amazonaws.com,CreateBucket,us-east-1,30.107.187.62,aws-cli/2.15.0 Python/3.11,,,IAMUser,Priya,arn:aws:iam::123456789012:user/Priya,AIDA33447,123456789012,AKIA65840,Priya,us-east-1,Success
2025-01-20T09:56:00Z,s3.amazonaws.com,StopInstances,ap-southeast-1,145.4.219.122,aws-sdk-java/1.12,AccessDenied,Access denied for user,IAMUser,Vihaan,arn:aws:iam::123456789012:user/Vihaan,AIDA34652,123456789012,AKIA84225,Vihaan,ap-southeast-1,Failed
2025-01-16T22:04:00Z,iam.amazonaws.com,CreateUser,ap-southeast-1,150.180.177.136,aws-sdk-go/1.44,,,IAMUser,Kavya,arn:aws:iam::123456789012:user/Kavya,AIDA82350,123456789012,AKIA54177,Kavya,ap-southeast-1,Failed
2025-01-01T07:07:00Z,ec2.amazonaws.com,CreateBucket,us-west-2,134.22.35.111,console.amazonaws.com,,,IAMUser,Ananya,arn:aws:iam::123456789012:user/Ananya,AIDA88661,123456789012,AKIA13329,Ananya,us-west-2,Success
2025-01-31T11:47:00Z,s3.amazonaws.com,ListBuckets,us-west-2,186.20.35.155,Boto3/1.34,,,IAMUser,Vidya,arn:aws:iam::123456789012:user/Vidya,AIDA94090,123456789012,AKIA44074,Vidya,us-west-2,Failed
2025-01-05T22:00:00Z,iam.amazonaws.com,DeleteUser,us-east-1,210.242.229.223,aws-sdk-go/1.44,,,IAMUser,Tara,arn:aws:iam::123456789012:user/Tara,AIDA52828,123456789012,AKIA36205,Tara,us-east-1,Failed
2025-01-14T00:31:00Z,iam.amazonaws.com,DeleteBucket,ap-southeast-1,200.154.209.56,aws-cli/2.15.0 Python/3.11,,,IAMUser,Saanvi,arn:aws:iam::123456789012:user/Saanvi,AIDA89439,123456789012,AKIA70129,Saanvi,ap-southeast-1,Failed
2025-01-11T16:08:00Z,iam.amazonaws.com,TerminateInstances,us-west-2,117.73.84.227,aws-cli/2.15.0 Python/3.11,,,IAMUser,Aditya,arn:aws:iam::123456789012:user/Aditya,AIDA92189,123456789012,AKIA69538,Aditya,us-west-2,Failed
2025-01-26T19:19:00Z,ec2.amazonaws.com,GetObject,us-west-2,242.37.33.26,console.amazonaws.com,,,IAMUser,Aditya,arn:aws:iam::123456789012:user/Aditya,AIDA74832,123456789012,AKIA63655,Aditya,us-west-2,Success
2025-01-20T03:01:00Z,iam.amazonaws.com,TerminateInstances,ap-southeast-1,48.96.202.158,Boto3/1.34,,,IAMUser,Ishita,arn:aws:iam::123456789012:user/Ishita,AIDA87293,123456789012,AKIA43387,Ishita,ap-southeast-1,Failed
2025-01-29T10:22:00Z,ec2.amazonaws.com,ConsoleLogin,ap-southeast-1,200.199.56.229,aws-sdk-go/1.44,,,IAMUser,Sahana,arn:aws:iam::123456789012:user/Sahana,AIDA57559,123456789012,AKIA62048,Sahana,ap-southeast-1,Failed
2025-01-10T18:11:00Z,s3.amazonaws.com,PutObject,ap-south-1,20.45.193.200,Boto3/1.34,,,IAMUser,Ayaan,arn:aws:iam::123456789012:user/Ayaan,AIDA16459,123456789012,AKIA91816,Ayaan,ap-south-1,Success
2025-01-01T14:20:00Z,iam.amazonaws.com,DeleteUser,us-west-2,109.192.29.49,Boto3/1.34,,,IAMUser,Arjun,arn:aws:iam::123456789012:user/Arjun,AIDA42457,123456789012,AKIA89139,Arjun,us-west-2,Success
2025-01-26T22:45:00Z,iam.amazonaws.com,StartInstances,eu-west-1,99.129.29.78,Boto3/1.34,AccessDenied,User is not authorized to perform this action,IAMUser,Arjun,arn:aws:iam::123456789012:user/Arjun,AIDA51967,123456789012,AKIA46293,Arjun,eu-west-1,Failed
2025-01-02T13:43:00Z,iam.amazonaws.com,ConsoleLogin,eu-west-1,234.121.75.67,console.amazonaws.com,,,IAMUser,Vihaan,arn:aws:iam::123456789012:user/Vihaan,AIDA99254,123456789012,AKIA16006,Vihaan,eu-west-1,Failed
2025-01-30T19:09:00Z,ec2.amazonaws.com,AttachUserPolicy,ap-south-1,229.53.161.175,aws-sdk-java/1.12,,,IAMUser,Rohan,arn:aws:iam::123456789012:user/Rohan,AIDA73539,123456789012,AKIA65710,Rohan,ap-south-1,Failed
2025-01-18T07:02:00Z,iam.amazonaws.com,CreateAccessKey,us-east-1,138.207.12.238,Boto3/1.34,,,IAMUser,Sai,arn:aws:iam::123456789012:user/Sai,AIDA93520,123456789012,AKIA11589,Sai,us-east-1,Success
2025-01-12T23:22:00Z,cloudtrail.amazonaws.com,CreateAccessKey,us-west-2,29.248.176.30,aws-sdk-java/1.12,,,IAMUser,Vihaan,arn:aws:iam::123456789012:user/Vihaan,AIDA42461,123456789012,AKIA97198,Vihaan,us-west-2,Success
2025-01-30T02:57:00Z,cloudtrail.amazonaws.com,CreateBucket,ap-south-1,204.44.206.93,aws-sdk-go/1.44,,,IAMUser,Sai,arn:aws:iam::123456789012:user/Sai,AIDA11082,123456789012,AKIA68558,Sai,ap-south-1,Failed
2025-01-27T07:45:00Z,cloudtrail.amazonaws.com,StartInstances,us-west-2,130.195.29.188,console.amazonaws.com,,,IAMUser,Sai,arn:aws:iam::123456789012:user/Sai,AIDA87468,123456789012,AKIA92738,Sai,us-west-2,Success
2025-01-26T08:18:00Z,cloudtrail.amazonaws.com,DeleteBucket,ap-southeast-1,179.211.137.147,aws-sdk-java/1.12,,,IAMUser,Kiran,arn:aws:iam::123456789012:user/Kiran,AIDA26758,123456789012,AKIA94131,Kiran,ap-southeast-1,Failed
2025-01-20T02:32:00Z,ec2.amazonaws.com,RunInstances,eu-west-1,140.68.248.228,console.amazonaws.com,AccessDenied,You lack the required permissions,IAMUser,Madhav,arn:aws:iam::123456789012:user/Madhav,AIDA20574,123456789012,AKIA64889,Madhav,eu-west-1,Failed
2025-01-21T05:53:00Z,cloudtrail.amazonaws.com,StopInstances,ap-southeast-1,238.42.188.91,aws-sdk-go/1.44,,,IAMUser,Kavya,arn:aws:iam::123456789012:user/Kavya,AIDA30609,123456789012,AKIA31279,Kavya,ap-southeast-1,Success
2025-01-12T17:43:00Z,ec2.amazonaws.com,DeleteBucket,eu-west-1,81.163.117.197,Boto3/1.34,,,IAMUser,Aarav,arn:aws:iam::123456789012:user/Aarav,AIDA97831,123456789012,AKIA25423,Aarav,eu-west-1,Success
2025-01-17T08:58:00Z,iam.amazonaws.com,StartInstances,ap-south-1,201.33.141.155,aws-sdk-java/1.12,,,IAMUser,Sahana,arn:aws:iam::123456789012:user/Sahana,AIDA67773,123456789012,AKIA37033,Sahana,ap-south-1,Failed
2025-01-11T01:43:00Z,iam.amazonaws.com,UpdateTrail,ap-south-1,135.31.70.133,console.amazonaws.com,,,IAMUser,Vivaan,arn:aws:iam::123456789012:user/Vivaan,AIDA61811,123456789012,AKIA79117,Vivaan,ap-south-1,Success
2025-01-13T12:43:00Z,cloudtrail.amazonaws.com,DeleteUser,us-east-1,32.76.9.198,console.amazonaws.com,,,IAMUser,Kiran,arn:aws:iam::123456789012:user/Kiran,AIDA45005,123456789012,AKIA70969,Kiran,us-east-1,Success
2025-01-16T08:36:00Z,cloudtrail.amazonaws.com,CreateUser,us-west-2,51.254.144.109,aws-sdk-go/1.44,,,IAMUser,Krishna,arn:aws:iam::123456789012:user/Krishna,AIDA90565,123456789012,AKIA84224,Krishna,us-west-2,Success
2025-01-30T21:08:00Z,ec2.amazonaws.com,DeleteTrail,eu-west-1,249.126.119.161,aws-sdk-go/1.44,,,IAMUser,Kiran,arn:aws:iam::123456789012:user/Kiran,AIDA37859,123456789012,AKIA12867,Kiran,eu-west-1,Success
